,name,legislature,iniciative,type,principal,secondary,abstract,status_date1,status1,status_notes1,status date,status,notes,authors,link,combined,topic_polit_electoral_part,topic_salud_atencion_calid,topic_nacion_cultural_patrimoni,topic_educ_superior_institu,topic_delit_sexual_penal,topic_congres_republ_legal,topic_public_servidor_territorial,topic_derech_human_aliment,topic_decret_2020_emergent,topic_servici_transport_social,topic_laboral_contrat_digital,topic_distrit_turist_especial,topic_fuerz_polic_militar,topic_rural_campesin_tierr,topic_justici_judicial_proces,topic_pension_vejez_riesg,topic_agropecuari_sector_product,topic_republ_conveni_colombi,topic_niñ_adolescent_menor,topic_paz_deb_especial,topic_ambiental_miner_sancionatori,topic_famili_proteccion_muj,topic_articul_codig_civil,topic_profesion_etic_profesional,topic_segur_vial_transit,topic,dates,dates end,real status,reason
932,Por medio del cual se promueve el acceso a la justicia local y rural. [Reforma a la justicia Procuraduría],Jul 2020 - Jul 2021,Otras entidades,Proyecto de Ley,Rama Judicial,Justicia,"1. Centrar la política del sistema de justicia en el ciudadano, para facilitar el libre ejercicio de sus derechos y el cumplimiento de sus deberes, donde el Estado es garante de su protección. 2. Establecer los escenarios de concertación sobre la administración de justicia entre las autoridades judiciales, el gobierno y la sociedad, para propiciar espacios de diálogo a nivel nacional y regional indispensables para definir las políticas de prevención y atención de conflictos, integrando las políticas de seguridad. 3. Desconcentrar el servicio público de justicia con visión local y rural y participativa, adaptando la institucionalidad a las necesidades particulares del territorio. 4. Fortalecer a los municipios y departamentos, como mayores receptores de los conflictos sociales, para garantizar el acceso a la justicia oportuno en los sectores urbanos y rurales. 5. Establecer en los centros poblados de todos los municipios del país los núcleos de justicia con infraestructura física y tecnológica básica que permitirán la prestación de servicios de justicia rural, por parte de las autoridades administrativas municipales, de justicia comunitaria y de justicia propia.",8/26/2020,Radicado - Gaceta: S/N,Sin anotaciones,2/15/2021,Concepto Institucional - Gaceta: 27/21,Ministerio de Hacienda y Crédito Público,Procurador General de la Nación. Fernando Carrillo Flórez,ppor-medio-del-cual-se-promueve-el-acceso-a-la-justicia-local-y-rural-reforma-a-la-justicia-procuraduria/11206,"Por medio del cual se promueve el acceso a la justicia local y rural. [Reforma a la justicia Procuraduría] 1. Centrar la política del sistema de justicia en el ciudadano, para facilitar el libre ejercicio de sus derechos y el cumplimiento de sus deberes, donde el Estado es garante de su protección. 2. Establecer los escenarios de concertación sobre la administración de justicia entre las autoridades judiciales, el gobierno y la sociedad, para propiciar espacios de diálogo a nivel nacional y regional indispensables para definir las políticas de prevención y atención de conflictos, integrando las políticas de seguridad. 3. Desconcentrar el servicio público de justicia con visión local y rural y participativa, adaptando la institucionalidad a las necesidades particulares del territorio. 4. Fortalecer a los municipios y departamentos, como mayores receptores de los conflictos sociales, para garantizar el acceso a la justicia oportuno en los sectores urbanos y rurales. 5. Establecer en los centros poblados de todos los municipios del país los núcleos de justicia con infraestructura física y tecnológica básica que permitirán la prestación de servicios de justicia rural, por parte de las autoridades administrativas municipales, de justicia comunitaria y de justicia propia.",1.001027442,0.7174331886,1.749633518,0.05056654377,0,0,0.6172099368,0,0,4.00071517,0,0.1582914801,0,8.221530314,25.58477297,0,0,0,0,0,0,0,0,0,2.304293154,topic_justici_judicial_proces,2020-08-26,2021-02-15,Archived,Transit of Legislation
933,Por medio del cual se modifican los artículos 176 y 177 de la Constitución Política con el fin de garantizar la representación política. [Circunscripción internacional],Jul 2020 - Jul 2021,Legislativa,Proyecto Acto Legislativo,Rama Legislativa,Organización Electoral y elecciones,"Las circunscripciones especiales asegurarán la participación en la Cámara de Representantes de los grupos étnicos y de los colombianos residentes en el exterior. Mediante estas circunscripciones se elegirán (…) dos (2) por la circunscripción internacional. En esta circunscripción se elegirán así: uno (1) por el Continente Americano y Oceanía, y uno (1) por Europa, Asia y África. Para la elección de estas curules sólo se contabilizarán los votos depositados fuera del territorio nacional por ciudadanos colombianos residentes en el exterior, en cada uno de estos territorios.",3/16/2021,Radicado - Gaceta: S/N,Sin anotaciones,6/20/2021,Archivado por Vencimiento de Términos - Gaceta: S/N,Art 224 Ley 5 de 1992,"Andrés García Zuccardi, José Daniel López Jiménez, Luis Fernando Velasco Cháves, Guillermo García Realpe, José Luis Correa López, Antonio Eresmid Sanguino Páez, César Augusto Ortiz Zorro, Jorge Eduardo Londoño Ulloa, Jorge Eliécer Guevara, Angélica Lozano Correa",ppor-medio-del-cual-se-modifican-los-articulos-176-y-177-de-la-constitucion-politica-con-el-fin-de-garantizar-la-representacion-politica-circunscripcion-internacional/11462,"Por medio del cual se modifican los artículos 176 y 177 de la Constitución Política con el fin de garantizar la representación política. [Circunscripción internacional] Las circunscripciones especiales asegurarán la participación en la Cámara de Representantes de los grupos étnicos y de los colombianos residentes en el exterior. Mediante estas circunscripciones se elegirán (…) dos (2) por la circunscripción internacional. En esta circunscripción se elegirán así: uno (1) por el Continente Americano y Oceanía, y uno (1) por Europa, Asia y África. Para la elección de estas curules sólo se contabilizarán los votos depositados fuera del territorio nacional por ciudadanos colombianos residentes en el exterior, en cada uno de estos territorios.",1.904109868,0,0,0.39310421,0,1.847198073,0,0,0,0,0,0.8608230282,1.013022276,0,0,0,0.186195646,2.639122463,0,10.21051604,0,0,1.437171902,0,1.25922547,topic_paz_deb_especial,2021-03-16,2021-06-20,Archived,Term Expiration
934,Por medio de la cual se regula la prestación del servicio de entretenimiento para adultos a través de portales web o plataformas digitales y se dictan otras disposiciones. [Comercio electrónico para adultos],Jul 2020 - Jul 2021,Legislativa,Proyecto de Ley,"Comunicaciones, medios y tecnologías de la información",Administración pública,"La presente ley tiene por objeto brindar disposiciones y establecer un marco normativo para la prestación del servicio de comercio electrónico para adultos a través del sistema webcam, y de esta manera cumplir con lo establecido en el artículo 73 de la Ley 2010 de 2019 que ordena la reglamentación del sector mediante ley.",6/10/2021,Radicado - Gaceta: S/N,Sin anotaciones,6/20/2021,Archivado por Tránsito de Legislatura - Gaceta: S/N,Art 190 Ley 5 de 1992,Jonatán Tamayo Pérez,ppor-medio-de-la-cual-se-regula-la-prestacion-del-servicio-de-entretenimiento-para-adultos-a-traves-de-portales-web-o-plataformas-digitales-y-se-dictan-otras-disposiciones-comercio-electronico-para-adultos/12230,"Por medio de la cual se regula la prestación del servicio de entretenimiento para adultos a través de portales web o plataformas digitales y se dictan otras disposiciones. [Comercio electrónico para adultos] La presente ley tiene por objeto brindar disposiciones y establecer un marco normativo para la prestación del servicio de comercio electrónico para adultos a través del sistema webcam, y de esta manera cumplir con lo establecido en el artículo 73 de la Ley 2010 de 2019 que ordena la reglamentación del sector mediante ley.",0,0.5539612723,0,0,0,0,0,0,0,12.49242591,4.176937967,0,0,0,0.6002728515,0.1420957852,4.44556742,1.891505541,0,0,0,0,3.868652197,0,0,topic_servici_transport_social,2021-06-10,2021-06-20,Archived,Transit of Legislation
935,"Por la cual se moderniza el sector de las tecnologías de la información y las comunicaciones - TIC, se distribuyen competencias, se crea un regulador único y se dictan otras disposiciones. [Modernización de las TIC]",Jul 2018 - Jul 2019,Gubernamental,Proyecto de Ley,"Comunicaciones, medios y tecnologías de la información",Administración pública,"La presente ley tiene por objeto alinear los incentivos de los agentes y autoridades del sector de Tecnologías de la Información y las Comunicaciones (TIC), aumentar su certidumbre jurídica, simplificar y modernizar el marco institucional del sector, focalizar las inversiones para el cierre efectivo de la brecha digital y potenciar la vinculación del sector privado en el desarrollo de los proyectos asociados, así como aumentar la eficiencia en el pago de las contraprestaciones y cargas económicas de los agentes del sector.",9/19/2018,Radicado - Gaceta: S/N,Sin anotaciones,7/25/2019,Sancionado como Ley - Gaceta: 994/19,Ley 1978 de 2019,Ministra de Tecnologías de la Información y las Comunicaciones. Sylvia Constaín Rengifo,ppor-la-cual-se-moderniza-el-sector-de-las-tecnologias-de-la-informacion-y-las-comunicaciones--tic-se-distribuyen-competencias-se-crea-un-regulador-unico-y-se-dictan-otras-disposiciones-modernizacion-de-las-tic/9671,"Por la cual se moderniza el sector de las tecnologías de la información y las comunicaciones - TIC, se distribuyen competencias, se crea un regulador único y se dictan otras disposiciones. [Modernización de las TIC] La presente ley tiene por objeto alinear los incentivos de los agentes y autoridades del sector de Tecnologías de la Información y las Comunicaciones (TIC), aumentar su certidumbre jurídica, simplificar y modernizar el marco institucional del sector, focalizar las inversiones para el cierre efectivo de la brecha digital y potenciar la vinculación del sector privado en el desarrollo de los proyectos asociados, así como aumentar la eficiencia en el pago de las contraprestaciones y cargas económicas de los agentes del sector.",0,0,0.09230117246,0,0,0,0.09665673583,0,0.3615564621,1.018213452,4.09158598,0,0,0.7882990503,9.240600489,0.1943033835,12.18525815,0.912286129,0,0,1.019511101,0,0.636341322,0,0,topic_agropecuari_sector_product,2018-09-19,2019-07-25,Sanctioned,Law
936,"Por medio del cual se adoptan acciones afirmativas para mujeres cabeza de familia en materias de política criminal y penitenciaria, se modifica y adiciona el Código Penal, la Ley 750 de 2002 y el Código de Procedimiento Penal y se dictan otras disposiciones. [Penas sustitutivas a mujeres cabeza de hogar]",Jul 2019 - Jul 2020,Legislativa,Proyecto de Ley,Justicia,Familia,"La presente ley tiene como objeto adoptar acciones afirmativas para las mujeres cabeza de familia en materia de política criminal y penitenciaria, sin perjuicio de lo establecido en la Ley 750 de 2002, en el numeral 5 del artículo 314 de la Ley 906 de 2004 y demás normas concordantes que le sean aplicables. La prestación de servicios de utilidad pública para mujeres cabeza de familia será sustitutiva de la pena de prisión, de conformidad con los parámetros previstos en la presente ley”.",8/1/2019,Radicado - Gaceta: S/N,Sin anotaciones,3/8/2023,Sancionado como Ley - Gaceta: 147/23,Ley 2292 de 2023,"Juan Carlos García Gómez, Esperanza Andrade Serrano, Gustavo Francisco Petro Urrego, Gustavo Bolívar Moreno, Aída Yolanda Avella Esquivel, Sandra Ramírez Lobo Silva, Julián Gallo Cubillos, Miguel Ángel Pinto Hernández, Juan Carlos Lozada Vargas, Fabio Raúl Amín Saleme, Paloma Susana Valencia Laserna, Santiago Valencia González, María Fernanda Cabal Molina, José Aulo Polo Narváez, Luis Iván Marulanda Gómez, Jorge Eduardo Londoño Ulloa, Juanita María Goebertus Estrada, Roosvelt Rodríguez Rengifo, Maritza Martínez Aristizábal, José Ritter López Peña, Armando Alberto Benedetti Villaneda, Julio César Triana Quintero, Temístocles Ortega Narváez, José Daniel López Jiménez, Ana María Castañeda Gómez, Erwin Arias Betancur, Rodrigo Lara Restrepo",ppor-medio-del-cual-se-adoptan-acciones-afirmativas-para-mujeres-cabeza-de-familia-en-materias-de-politica-criminal-y-penitenciaria-se-modifica-y-adiciona-el-codigo-penal-la-ley-750-de-2002-y-el-codigo-de-procedimiento-penal-y-se-dictan-otras-disposiciones-penas-sustitutivas-a-mujeres-cabeza-de-hogar/10183,"Por medio del cual se adoptan acciones afirmativas para mujeres cabeza de familia en materias de política criminal y penitenciaria, se modifica y adiciona el Código Penal, la Ley 750 de 2002 y el Código de Procedimiento Penal y se dictan otras disposiciones. [Penas sustitutivas a mujeres cabeza de hogar] La presente ley tiene como objeto adoptar acciones afirmativas para las mujeres cabeza de familia en materia de política criminal y penitenciaria, sin perjuicio de lo establecido en la Ley 750 de 2002, en el numeral 5 del artículo 314 de la Ley 906 de 2004 y demás normas concordantes que le sean aplicables. La prestación de servicios de utilidad pública para mujeres cabeza de familia será sustitutiva de la pena de prisión, de conformidad con los parámetros previstos en la presente ley”.",0.8359445786,0,0,0,3.94671857,0,0.574739741,0,0,2.24722513,0,0,0,0.29559025,0,0.9614698789,0,0,0,0,0,15.70155586,5.665508477,2.04994421,0,topic_famili_proteccion_muj,2019-08-01,2023-03-08,Sanctioned,Law
937,Por medio del cual se declara al río Grande de la Magdalena como hidrovía y se dictan otras disposiciones. [Río Magdalena como hidrovía],Jul 2020 - Jul 2021,Legislativa,Proyecto de Ley,Tránsito y transporte,Administración pública,"La presente ley tiene como objeto declarar como hidrovía al río Grande de la Magdalena con el fin de mejorar la navegación, la actividad portuaria, y el aprovechamiento sostenible y competente de la cuenca constituyéndose como eje central e integrador multimodal del país.",7/28/2020,Radicado - Gaceta: S/N,Sin anotaciones,10/14/2020,Publicada Ponencia Primer Debate - Gaceta: 1113/20,Primer debate,Carlos Manuel Meisel Vergara,ppor-medio-del-cual-se-declara-al-rio-grande-de-la-magdalena-como-hidrovia-y-se-dictan-otras-disposiciones-rio-magdalena-como-hidrovia/10951,"Por medio del cual se declara al río Grande de la Magdalena como hidrovía y se dictan otras disposiciones. [Río Magdalena como hidrovía]
 La presente ley tiene como objeto declarar como hidrovía al río Grande de la Magdalena con el fin de mejorar la navegación, la actividad portuaria, y el aprovechamiento sostenible y competente de la cuenca constituyéndose como eje central e integrador multimodal del país.",0,0,0.5896179319,0.1390797146,0.3588821065,0.03930766325,0.1496463475,0,0,0,0,2.663390135,1.48722474,0.3791038368,0,0.4995482755,0,0.7907937998,0.2117283635,0,2.524883435,0.4372848741,0,0,0.8751226468,topic_distrit_turist_especial,2020-07-28,2020-10-14,Archived,Transit of Legislation
938,Por medio de la cual se dictan normas de protección laboral para las personas discapacitadas o en situación de debilidad manifiesta por razones de salud. [Protección laboral para las personas discapacitadas o enfermas],Jul 2020 - Jul 2021,Legislativa,Proyecto de Ley,Laboral,Bienestar y pobreza,"El presente proyecto de ley se perfila como una propuesta encaminada a promover el acceso al trabajo de personas con discapacidad o debilidad manifiesta por razones de salud. Para tal fin, plantea una ampliación de los derechos contenidos en el artículo 26 de la Ley 361 de 1997 referentes a la no discriminación laboral de personas en situación de discapacidad, empleando medidas que responden a la actualidad del mercado laboral y a las exigencias constitucionales del ordenamiento jurídico colombiano.",8/26/2020,Radicado - Gaceta: S/N,Sin anotaciones,6/20/2021,Archivado por Tránsito de Legislatura - Gaceta: S/N,Art 190 Ley 5 de 1992,Gabriel Jaime Velasco Ocampo,ppor-medio-de-la-cual-se-dictan-normas-de-proteccion-laboral-para-las-personas-discapacitadas-o-en-situacion-de-debilidad-manifiesta-por-razones-de-salud-proteccion-laboral-para-las-personas-discapacitadas-o-enfermas/11207,"Por medio de la cual se dictan normas de protección laboral para las personas discapacitadas o en situación de debilidad manifiesta por razones de salud. [Protección laboral para las personas discapacitadas o enfermas] El presente proyecto de ley se perfila como una propuesta encaminada a promover el acceso al trabajo de personas con discapacidad o debilidad manifiesta por razones de salud. Para tal fin, plantea una ampliación de los derechos contenidos en el artículo 26 de la Ley 361 de 1997 referentes a la no discriminación laboral de personas en situación de discapacidad, empleando medidas que responden a la actualidad del mercado laboral y a las exigencias constitucionales del ordenamiento jurídico colombiano.",0,6.766218161,0.07453486546,0,1.385445659,0,0,4.762503723,0,0,11.87131987,0,0,0,0,0,0,0.4719014447,0.4591872328,0,0,2.945192691,3.035801,0,0,topic_laboral_contrat_digital,2020-08-26,2021-06-20,Archived,Transit of Legislation
939,"Por el cual se modifica el artículo 249 de la Constitución Política de Colombia, se establece que el periodo del Fiscal General de la Nación será institucional, su elección se realizará a través de terna elaborada a partir de convocatoria pública y se dictan otras disposiciones. [Elección fiscal]",Jul 2020 - Jul 2021,Legislativa,Proyecto Acto Legislativo,Organismos de Control y Ministerio público,Administración pública,"La conformación de la terna para la elección Fiscal General de la Nación provendrá de convocatoria pública. La terna deberá estar conformada por candidatos que se hayan ubicado en los cinco primeros puestos de calificación y no podrán incluirse nombres por fuera de estos. El periodo del Fiscal General de la Nación será institucional e iniciará los días 1 de julio, en el tercer año posterior a la elección y posesión del Presidente de la República. Quien sea elegido o designado para ocupar este cargo en reemplazo por falta absoluta de su titular, lo hará por el resto del periodo del reemplazado.",3/16/2021,Radicado - Gaceta: S/N,Sin anotaciones,6/20/2021,Archivado por Vencimiento de Términos - Gaceta: S/N,Art 224 Ley 5 de 1992,"José Luis Correa López, Guillermo García Realpe, José Daniel López Jiménez, Mauricio Andrés Toro Orjuela, Antonio Eresmid Sanguino Páez, César Augusto Ortiz Zorro, León Fredy Muñoz Lopera, Luis Iván Marulanda Gómez, Jorge Eduardo Londoño Ulloa, Jorge Eliécer Guevara, Juanita María Goebertus Estrada, Angélica Lozano Correa",ppor-el-cual-se-modifica-el-articulo-249-de-la-constitucion-politica-de-colombia-se-establece-que-el-periodo-del-fiscal-general-de-la-nacion-sera-institucional-su-eleccion-se-realizara-a-traves-de-terna-elaborada-a-partir-de-convocatoria-publica-y-se-dictan-otras-disposiciones-eleccion-fiscal/11463,"Por el cual se modifica el artículo 249 de la Constitución Política de Colombia, se establece que el periodo del Fiscal General de la Nación será institucional, su elección se realizará a través de terna elaborada a partir de convocatoria pública y se dictan otras disposiciones. [Elección fiscal] La conformación de la terna para la elección Fiscal General de la Nación provendrá de convocatoria pública. La terna deberá estar conformada por candidatos que se hayan ubicado en los cinco primeros puestos de calificación y no podrán incluirse nombres por fuera de estos. El periodo del Fiscal General de la Nación será institucional e iniciará los días 1 de julio, en el tercer año posterior a la elección y posesión del Presidente de la República. Quien sea elegido o designado para ocupar este cargo en reemplazo por falta absoluta de su titular, lo hará por el resto del periodo del reemplazado.",0.8266233927,0,4.152209593,0,0,1.645404159,4.977300677,0.2933953252,0,0,0,0,0,0,2.249718537,0,0,1.30134025,0,0,0,0,2.757009362,0,0,topic_public_servidor_territorial,2021-03-16,2021-06-20,Archived,Term Expiration
940,"Por medio de la cual se otorga la categoría de Distrito Especial, Fronterizo, Turístico Comercial y Empresarial al municipio de San José de Cúcuta y se dictan otras disposiciones. [Cúcuta como distrito]",Jul  2021 - Jul 2022,Legislativa,Proyecto de Ley,Ordenamiento Territorial y regiones,Administración pública,"La presente ley tiene como objeto otorgar la categoría de Distrito Especial, Fronterizo, Turístico Comercial y Empresarial al municipio de San José de Cúcuta.",7/20/2021,Radicado - Gaceta: S/N,Sin anotaciones,6/22/2022,Archivado por Tránsito de Legislatura - Gaceta: S/N,Art 190 Ley 5 de 1992,"Guillermo García Realpe, Rodrigo Lara Restrepo, Rodrigo Villalba Mosquera, Ciro Antonio Rodríguez Pinzón, Roosvelt Rodríguez Rengifo, Germán Darío Hoyos Giraldo, Carlos Fernando Motoa Solarte, Alejandro Carlos Chacón Camargo, Temístocles Ortega Narváez, Andrés Cristo Bustos, Andrés García Zuccardi, Fernando Nicolás Araújo Rumié, Wilmer Ramiro Carrillo Mendoza, Wadith Alberto Manzur Imbett, Jairo Humberto Cristo Correa, Horacio José Serpa Moncada, José Daniel López Jiménez, Antonio Eresmid Sanguino Páez, Edgar Jesús Díaz Contreras, Richard Alfonso Aguilar Villa, Juan Fernando Reyes Kuri",ppor-medio-de-la-cual-se-otorga-la-categoria-de-distrito-especial-fronterizo-turistico-comercial-y-empresarial-al-municipio-de-san-jose-de-cucuta-y-se-dictan-otras-disposiciones-cucuta-como-distrito/11719,"Por medio de la cual se otorga la categoría de Distrito Especial, Fronterizo, Turístico Comercial y Empresarial al municipio de San José de Cúcuta y se dictan otras disposiciones. [Cúcuta como distrito] La presente ley tiene como objeto otorgar la categoría de Distrito Especial, Fronterizo, Turístico Comercial y Empresarial al municipio de San José de Cúcuta.",0,0,0,0,0,0,0,0,0,0,0.6046295616,24.24037697,0,0,0,0,0.1522607379,0,0,0,0.01213533809,0,0,0,0,topic_distrit_turist_especial,2021-07-20,2022-06-22,Archived,Transit of Legislation
941,"Por medio del cual se reestructura el sector de inclusión social y reconciliación, se agrupan y redistribuyen las funciones al sistema de bienestar familiar y se crea el Ministerio de la Familia y Social. [Crea el Ministerio de la Familia]",Jul 2018 - Jul 2019,Legislativa,Proyecto de Ley,Administración pública,Familia,"Busca asegurar una inversión y gasto público eficiente y eficaz, que permita poner en marcha la Política Pública de Protección Integral a la Familia en coordinación con las demás entidades u organismos competentes. Para lo cual se crea el Ministerio de la Familia con el objetivo de formular, adoptar, dirigir, coordinar y ejecutar políticas públicas, planes, programas y proyectos, como cabeza del Sector Familia y Social, y con ello garantizar la protección y promoción de la familia, su bienestar social, y la calidad de vida de cada de sus integrantes.",9/19/2018,Radicado - Gaceta: S/N,Sin anotaciones,6/20/2019,Archivado por Tránsito de Legislatura - Gaceta: S/N,Art 190 Ley 5 de 1992,Carlos Enrique Alvarado Chavez,ppor-medio-del-cual-se-reestructura-el-sector-de-inclusion-social-y-reconciliacion-se-agrupan-y-redistribuyen-las-funciones-al-sistema-de-bienestar-familiar-y-se-crea-el-ministerio-de-la-familia-y-social-crea-el-ministerio-de-la-familia/9672,"Por medio del cual se reestructura el sector de inclusión social y reconciliación, se agrupan y redistribuyen las funciones al sistema de bienestar familiar y se crea el Ministerio de la Familia y Social. [Crea el Ministerio de la Familia] Busca asegurar una inversión y gasto público eficiente y eficaz, que permita poner en marcha la Política Pública de Protección Integral a la Familia en coordinación con las demás entidades u organismos competentes. Para lo cual se crea el Ministerio de la Familia con el objetivo de formular, adoptar, dirigir, coordinar y ejecutar políticas públicas, planes, programas y proyectos, como cabeza del Sector Familia y Social, y con ello garantizar la protección y promoción de la familia, su bienestar social, y la calidad de vida de cada de sus integrantes.",0.7557645511,1.439233954,0,0,0,0,5.424485109,0,1.002501376,1.71899781,0.7194780071,0,0,0,0,0,2.537461452,0,0,0,0,24.19695258,0,0,0.4658748736,topic_famili_proteccion_muj,2018-09-19,2019-06-20,Archived,Transit of Legislation
942,Por medio del cual se crea el Servicio Social para la Paz y se dictan otras disposiciones. [Crea el Servicio Social para la Paz],Jul 2019 - Jul 2020,Legislativa,Proyecto Acto Legislativo,Implementación paz,"Seguridad, defensa y fuerza pública","Se propone adicionar un inciso al artículo 22 de la Constitución Política que enmarque el deber de prestar un servicio social en el principio de la paz, que, de una parte, garantice su construcción y mantenimiento, y de otra, permita a los ciudadanos cumplir con los diversos deberes que les impone la Constitución.",7/24/2019,Radicado - Gaceta: S/N,Sin anotaciones,12/17/2019,Archivado por Vencimiento de Términos - Gaceta: S/N,Art 224 Ley 5 de 1992,"Alexánder López Maya, Iván Cepeda Castro, Jesús Alberto Castilla Salazar, Feliciano Valencia Medina, Antonio Eresmid Sanguino Páez, María José Pizarro Rodríguez, Aída Yolanda Avella Esquivel, Victoria Sandino Simanca Herrera, Sandra Ramírez Lobo Silva, Carlos Alberto Sergio Carreño Marín",ppor-medio-del-cual-se-crea-el-servicio-social-para-la-paz-y-se-dictan-otras-disposiciones-crea-el-servicio-social-para-la-paz/10184,"Por medio del cual se crea el Servicio Social para la Paz y se dictan otras disposiciones. [Crea el Servicio Social para la Paz] Se propone adicionar un inciso al artículo 22 de la Constitución Política que enmarque el deber de prestar un servicio social en el principio de la paz, que, de una parte, garantice su construcción y mantenimiento, y de otra, permita a los ciudadanos cumplir con los diversos deberes que les impone la Constitución.",1.106162058,0,0,0,0,0,0,0,0.5945094688,15.0165292,0,0,0,0,0,0,0,0,0,26.00625935,0,0,3.355459852,0,0,topic_paz_deb_especial,2019-07-24,2019-12-17,Archived,Term Expiration
943,Por medio de la cual se reconoce e identifica el bastón blanco para la movilidad de personas con discapacidad visual. [Movilidad de personas con discapacidad visual],Jul 2019 - Jul 2020,Legislativa,Proyecto de Ley,Seguridad Social y salud,Administración pública,Este proyecto de ley busca darle piso jurídico al bastón blanco con extremo inferior rojo como medio de identificación de las personas con discapacidad visual y como dispositivo de seguridad para su movilidad.,10/15/2019,Radicado - Gaceta: S/N,Sin anotaciones,6/12/2020,Retirado por el Autor - Gaceta: S/N,Art 155 Ley 5 de 1992,María Del Rosario Guerra De La Espriella,ppor-medio-de-la-cual-se-reconoce-e-identifica-el-baston-blanco-para-la-movilidad-de-personas-con-discapacidad-visual-movilidad-de-personas-con-discapacidad-visual/10440,Por medio de la cual se reconoce e identifica el bastón blanco para la movilidad de personas con discapacidad visual. [Movilidad de personas con discapacidad visual] Este proyecto de ley busca darle piso jurídico al bastón blanco con extremo inferior rojo como medio de identificación de las personas con discapacidad visual y como dispositivo de seguridad para su movilidad.,0,0,0,0,2.149762149,0,0,2.414321786,0,0,2.368177511,0,0,0,0,0,2.01060931,1.333467761,0,0,0,0,0,0,6.009922829,topic_segur_vial_transit,2019-10-15,2020-06-12,Archived,Author's Withdrawal
944,Por el cual se modifican disposiciones del Decreto 1791 de 2000. [Ascensos en la Policía Nacional],Jul 2020 - Jul 2021,Legislativa,Proyecto de Ley,"Seguridad, defensa y fuerza pública",Administración pública,"El presente Proyecto de Ley tiene como eje fundamental la consecución del Derecho Fundamental a la Igualdad para todos los miembros activos de la Policía Nacional de Colombia, otorgando condiciones paritarias, equitativas e incluyentes para garantizar la posibilidad real de acceder a los ascensos establecidos para los Patrulleros en servicio activo, suprimiendo el concurso y ciertos requisitos que impiden el desarrollo y crecimiento de la carrera de la mayoría de los Policías en el territorio nacional.",7/20/2020,Radicado - Gaceta: S/N,Sin anotaciones,12/7/2020,Publicada Ponencia Primer Debate - Gaceta: 1444/20,Primer debate,Alexánder López Maya,ppor-el-cual-se-modifican-disposiciones-del-decreto-1791-de-2000-ascensos-en-la-policia-nacional/10696,"Por el cual se modifican disposiciones del Decreto 1791 de 2000. [Ascensos en la Policía Nacional] El presente Proyecto de Ley tiene como eje fundamental la consecución del Derecho Fundamental a la Igualdad para todos los miembros activos de la Policía Nacional de Colombia, otorgando condiciones paritarias, equitativas e incluyentes para garantizar la posibilidad real de acceder a los ascensos establecidos para los Patrulleros en servicio activo, suprimiendo el concurso y ciertos requisitos que impiden el desarrollo y crecimiento de la carrera de la mayoría de los Policías en el territorio nacional.",0,0,0.4736693325,0,0,0,0,3.97793403,2.991418465,3.042747966,0,0,22.51369363,0.7352341119,0,0.1413264093,0.1740648834,0.6663795746,0.02577841037,0,1.018768674,0,0,0,0,topic_fuerz_polic_militar,2020-07-20,2020-12-07,Archived,Transit of Legislation
945,Por medio de la cual se establecen lineamientos de política pública y condiciones generales para la prestación de servicios de salud bucodental en Colombia y se dictan otras disposiciones. [Salud bucodental],Jul 2020 - Jul 2021,Legislativa,Proyecto de Ley,Seguridad Social y salud,Bienestar y pobreza,"Pretende la definición de parámetros generales de actuación y el establecimiento de estrategias para el abordaje integral del problema de la salud bucodental en el contexto de la salud pública. Busca establecer los parámetros generales en los que intervendrán los actores del sistema permitiendo su participación activa en la construcción colectiva de una verdadera política pública de Salud Bucodental, que favorezca la articulación intersectorial en el abordaje de las problemáticas que afectan la salud bucodental y que responda a las necesidades y posibilidades actuales en los diferentes territorios de Colombia.",8/26/2020,Radicado - Gaceta: S/N,Sin anotaciones,6/20/2021,Archivado por Tránsito de Legislatura - Gaceta: S/N,Art 190 Ley 5 de 1992,"Gabriel Jaime Velasco Ocampo, Jairo Giovany Cristancho Tarache",ppor-medio-de-la-cual-se-establecen-lineamientos-de-politica-publica-y-condiciones-generales-para-la-prestacion-de-servicios-de-salud-bucodental-en-colombia-y-se-dictan-otras-disposiciones-salud-bucodental/11208,"Por medio de la cual se establecen lineamientos de política pública y condiciones generales para la prestación de servicios de salud bucodental en Colombia y se dictan otras disposiciones. [Salud bucodental] Pretende la definición de parámetros generales de actuación y el establecimiento de estrategias para el abordaje integral del problema de la salud bucodental en el contexto de la salud pública. Busca establecer los parámetros generales en los que intervendrán los actores del sistema permitiendo su participación activa en la construcción colectiva de una verdadera política pública de Salud Bucodental, que favorezca la articulación intersectorial en el abordaje de las problemáticas que afectan la salud bucodental y que responda a las necesidades y posibilidades actuales en los diferentes territorios de Colombia.",1.689256433,20.7757469,0,0,0,0,4.130092182,0,0,2.817655776,0,0,0.7986400219,0,0,0.03171002705,0,1.498297635,0,0,0,0,1.582871703,0,0,topic_salud_atencion_calid,2020-08-26,2021-06-20,Archived,Transit of Legislation
